title	category
ပညာရေးသီးသန့် ရုပ်မြင်သံကြားလိုင်းထုတ်လွှင့်ဖို့ ပြည်သူ့လွှတ်တော်မှာ အတည်ပြုလိုက်ပေ မယ့်  ချက်ချင်းလုပ်ဆောင်ဖို့ မဖြစ်နိုင်သေးဘူးလို့ ပညာရေးဝန်ကြီးက ပြောပါတယ်။	3
တက္ကသိုလ်ကျောင်းဆရာ၊ ဆရာမများ ဖဲကြိုးပြာလှုပ်ရှားမှုစတင်	3
မြန်မာတနိုင်ငံလုံးမှာရှိတဲ့ နည်းပညာတက္ကသိုလ်နဲ့ ကွန်ပျူတာတက္ကသိုလ်တွေက ဆရာ၊ ဆရာတွေအနေနဲ့ သူတို့ရဲ့ အခွင့်အရေးတွေအတွက် ဇူလိုင် ၃၁ ရက်	3
စပါးခင်းများ ခရုကျရောက်မှု အသိပညာပေးရေး ပူးပေါင်းဆောင်ရွက်ကြရန် တိုက်တွန်း	3
စပါးခင်းများအတွင်း ခရုကျရောက်မှု အသိပညာပေးလုပ်ငန်းတွေကို ဝိုင်းဝန်း ပူးပေါင်းဆောင်ရွက်ပေးကြဖို့ ကရင်ပြည်နယ် စိုက်ပျိုးရေးဦးစီးဌာန ဒုပြည်နယ်ဦးစီမှူး ဦးဇော်လင်းက တိုက်တွန်း	3
ပညာရေး လူမှုရေး သတင်း သဘာဝပတ်ဝန်းကျင်/ရာသီဥတု	3
ညောင်လေးပင်တွင် ရေကြီးရေလျှံမှုကြောင့် ကျောင်း ၈ ကျောင်း အရေးပေါ် ပိတ်ထားရ	3
ပဲခူးတိုင်းဒေသကြီး ညောင်လေးပင်မြို့နယ်မှာ မိုးသည်းထန်စွာရွာသွန်းပြီး ရေကြီးရေလျှံတာတွေ ဖြစ်ပေါ်နေတဲ့အတွက် ဇူလိုင် ၂၄ ရက်နေ့က ကျောင်း ၈	3
ပညာရေး လူမှုရေး သတင်း	3
ဆားလင်းကြီးတွင် မူလတန်းကျောင်း ပြောင်းရွှေ့ပေးရေး ဒုတိယအကြိမ်ဆန္ဒပြ	3
စစ်ကိုင်းတိုင်းဒေသကြီး၊ ဆားလင်းကြီးမြို့နယ်မှာ ပြောင်းရွှေ့ရွာက မူလတန်းကျောင်းကို ရွာသစ်မှာ ဖွင့်ပေးဖို့ ငွေသာကျေးရွာက ကျောင်းသားတွေအပါအဝင် လူပေါင်း ၂၀၀	3
ဂန့်ဂေါမြို့နယ်တွင် စိုက်ပျိုးရေး နည်းပညာပေး ဆွေးနွေးပွဲပြုလုပ်	3
မကွေးတိုင်းဒေသကြီး၊ ဂန့်ဂေါခရိုင်၊ ဂန့်ဂေါမြို့နယ်အတွင်း တောင်သူတွေ သီးနှံအရည်သွေးကောင်းမွန်လာရေးနဲ့ အထွက်တိုးရေးအတွက် ရည်ရွယ်ပြီး စိုက်ပျိုးရေးနည်းပညာပေး ဆွေးနွေးပွဲတခု ပြုလုပ်ခဲ့ပါတယ်။	3
စာဖတ်ကြရန် ဒေါ်အောင်ဆန်းစုကြည်နှင့် ဗိုလ်ချုပ်မှူးကြီး မင်းအောင်လှိုင်တို့ တိုက်တွန်း	3
မြန်မာ့စာပေတည်တံ့ခိုင်မြဲရေးနဲ့ မြန်မာ့စာပေမြှင့်တင်ရေးကို အလေးထား၍ ဝိုင်းဝန်းလုပ်ဆောင်ကြဖို့နဲ့  စာတတ်ရုံနဲ့ မပြီးဘဲ စာဖတ်ကြဖို့လိုတယ်လို့ ဗိုလ်ချုပ်မှူးကြီး မင်းအောင်လှိုင်က ပြောကြားလိုက်ပါတယ်။	3
ကညွတ်ကွင်း စာသင်ကျောင်း ရေဝင်ရောက်မှုကြောင့် သင်ကြားရေး အခက်ကြုံ	3
ပဲခူးတိုင်းဒေသကြီး၊ ကညွတ်ကွင်းမြို့ရှိ အ-ထ-က-၁ ကျောင်းဝင်းအတွင်းက ကျောင်းဆောင်အချို့မှာ ရေတွေဝင်ရောက်နေမှုကြောင့် သင်ကြားရေးမှာ အခက်ခဲ ကြုံနေရတယ်လို့ ကျောင်ဆရာတဦးက	3
နေပြည်တော်တွင် ဂျပန်က အသက်မွေးဝမ်းကျောင်းပညာသင်ကျောင်း ဆောက်မည်	3
နေပြည်တော်မှာ ဂျပန်က အသက်မွေးဝမ်းကျောင်းပညာသင်ကျောင်း ဆောက်မယ်လို့ နေပြည်တော်ကောင်စီဝင် ဦးအောင်မြင့်ထွန်းက ဒီကနေ့ အမျိုးသား လွှတ်တော် အစည်းအဝေးအပြီးမှာ	3
ရေကြီးမှုကြောင့် စစ်ကိုင်းတိုင်းတွင် ကျောင်း ၁၇၈ ကျောင်း ပိတ်ထား	3
မြစ်ရေတက်နေတဲ့အတွက် စစ်ကိုင်းတိုင်းက မြို့ ၈ မြို့ရေကြီးနေပြီး စာသင်ကျောင်း ၁၇၈ ကျောင်း ပိတ်ထားရပါတယ်။	3
အင်္ဂပူမြို့နယ် တက္ကသိုလ်ဝင်ခွင့်စားမေးပွဲအောင်ချက် ဧရာဝတီတိုင်းအတွင်း ဒုတိယရရှိ	3
ဧရာဝတီတိုင်းဒေသကြီး အတွင်းက အင်္ဂပူမြို့နယ်ဟာ ကျောင်းသားကျောင်းသူဦးရေ ၃၀၅၉ ဦးရေ ဝင်ရောက်ဖြေဆိုခဲ့ရာ ၁၁၆၁ ဦး အောင်မြင်ခဲ့ပါတယ်။	3
နှစ် ၃၀ ကြာ ပိတ်ထားခဲ့သည့် အင်းစိန်ဂျီတီအိုင်ကျောင်း ပြန်လည်ဖွင့်လှစ်မည်	3
နှစ် ၃၀ နီးပါးပိတ်ထားခဲ့တဲ့ အစိုးရစက်မှုလက်မှုသိပ္ပွံ (အင်းစိန်) အသက်မွေးဝမ်းကြောင်း ပညာရပ် GTI ကို လာမယ့်	3
ဆင်းရဲချို့တဲ့သည့် ကျောင်းသား/သူများကို စာရေးကိရိယာများ လှူဒါန်း	3
တနင်္သာရီမြစ်ကိုဖြတ်ပြီး ကျောင်းတက်နေရတဲ့ ဆင်းရဲချို့တဲ့ကလေးတွေကို မြိတ်ကိုယ်စားပြုအဖွဲ့က အသက်ကယ်အင်္ကျီ၊ အားကစားပစ္စည်းတချို့နဲ့ စာရေးကိရိယာတွေ သွားရောက်လှူဒါန်းပေးခဲ့ပါတယ်။ မြိတ်ခရိုင်အတွင်းရှိ လုပ်ငန်းရှင်တွေ၊	3
ပညာရေး လူမှုရေး သတင်း	3
ရာသီဥတုပူပြင်းမှုကြောင့် စစ်ကိုင်းတိုင်း အခြေခံပညာကျောင်းအချို့ စာသင်ချိန် ပြောင်းလဲ	3
ရာသီဥတု ပူပြင်းတဲ့အတွက် စာသင်ကြားရေးမှာ အခက်အခဲရှိတာကြောင့် မုံရွာမြို့နယ်က အခြေခံပညာစာသင်ကျောင်းတွေကို ဇွန် ၉ ရက်နေ့က စတင်ကာ	3
စက်မှုသိပ္ပံကျောင်းသားများကို လစဉ် ကျပ် ၃ သောင်း ထောက်ပံ့ကြေးပေးမည်	3
၂၀၁၆ – ၂၀၁၇ ခုနှစ် တက္ကသိုလ်ဝင် စာမေးပွဲ အောင်မြင်ပြီး စက်မှုသိပ္ပံ ကျောင်းမှာ	3
